"bu_code","identificatie","oppervlakteverblijfsobject","gebruiksdoelverblijfsobject"
"BU05050502","0505010000047968","212","woonfunctie"
"BU05050504","0505010000047969","86","woonfunctie"
"BU05050502","0505010000047970","210","woonfunctie"
"BU05050504","0505010000047971","163","woonfunctie"
"BU05050504","0505010000047972","20","overige gebruiksfunctie"
"BU05050504","0505010000047974","235","woonfunctie"
"BU05050502","0505010000047977","84","woonfunctie"
"BU05050502","0505010000047978","100","woonfunctie"
"BU05050502","0505010000047979","117","woonfunctie"
"BU05050502","0505010000047980","106","woonfunctie"
"BU05050502","0505010000047981","204","woonfunctie"
"BU05050502","0505010000047982","208","woonfunctie"
"BU05050502","0505010000047983","84","woonfunctie"
"BU05050510","0505010000047984","180","woonfunctie"
"BU05050502","0505010000047985","92","woonfunctie"
"BU05050510","0505010000047986","90","woonfunctie"
"BU05050502","0505010000047987","92","woonfunctie"
"BU05050510","0505010000047988","90","woonfunctie"
"BU05050502","0505010000047989","84","woonfunctie"
"BU05050510","0505010000047990","95","woonfunctie"
"BU05050510","0505010000047992","88","woonfunctie"
"BU05050510","0505010000047994","91","woonfunctie"
"BU05050502","0505010000047995","210","woonfunctie"
"BU05050510","0505010000047996","90","woonfunctie"
"BU05050510","0505010000047998","90","woonfunctie"
"BU05050510","0505010000048001","96","woonfunctie"
"BU05050510","0505010000048004","198","woonfunctie"
"BU05050502","0505010000048006","62","woonfunctie"
"BU05050510","0505010000048007","145","woonfunctie"
"BU05050502","0505010000048008","81","woonfunctie"
"BU05050510","0505010000048009","100","woonfunctie"
"BU05050502","0505010000048010","82","woonfunctie"
"BU05050510","0505010000048011","140","woonfunctie"
"BU05050502","0505010000048012","136","woonfunctie"
"BU05050510","0505010000048013","158","woonfunctie"
"BU05050502","0505010000048014","192","woonfunctie"
"BU05050510","0505010000048015","131","woonfunctie"
"BU05050502","0505010000048016","106","woonfunctie"
"BU05050502","0505010000048017","15","overige gebruiksfunctie"
"BU05050510","0505010000048020","168","woonfunctie"
"BU05050502","0505010000048021","109","woonfunctie"
"BU05050510","0505010000048023","116","woonfunctie"
"BU05050510","0505010000048025","151","woonfunctie"
"BU05050502","0505010000048026","130","woonfunctie"
"BU05050502","0505010000048027","18","overige gebruiksfunctie"
"BU05050510","0505010000048028","155","woonfunctie"
"BU05050502","0505010000048029","130","woonfunctie"
"BU05050510","0505010000048030","130","woonfunctie"
"BU05050502","0505010000048031","148","woonfunctie"
"BU05050510","0505010000048032","143","woonfunctie"
"BU05050502","0505010000048033","107","industriefunctie"
"BU05050510","0505010000048038","85","woonfunctie"
"BU05050510","0505010000048039","115","woonfunctie"
"BU05050510","0505010000048040","91","woonfunctie"
"BU05050510","0505010000048041","91","woonfunctie"
"BU05050510","0505010000048042","162","woonfunctie"
"BU05050510","0505010000048043","121","woonfunctie"
"BU05050510","0505010000048045","108","woonfunctie"
"BU05050510","0505010000048046","242","woonfunctie"
"BU05050510","0505010000048047","94","woonfunctie"
"BU05050510","0505010000048048","76","woonfunctie"
"BU05050510","0505010000048050","187","woonfunctie"
"BU05050510","0505010000048051","352","sportfunctie"
"BU05050510","0505010000048052","240","sportfunctie"
"BU05050510","0505010000048053","836","bijeenkomstfunctie"
"BU05050701","0505010000048080","1113","gezondheidszorgfunctie"
"BU05050707","0505010000048081","98","woonfunctie"
"BU05050701","0505010000048084","917","onderwijsfunctie"
"BU05050701","0505010000048085","89","woonfunctie"
"BU05050701","0505010000048086","228","woonfunctie"
"BU05050701","0505010000048087","138","woonfunctie"
"BU05050701","0505010000048088","141","woonfunctie"
"BU05050701","0505010000048089","285","industriefunctie"
"BU05050701","0505010000048091","121","woonfunctie"
"BU05050701","0505010000048094","86","woonfunctie"
"BU05050701","0505010000048096","174","woonfunctie"
"BU05050701","0505010000048098","123","woonfunctie"
"BU05050701","0505010000048101","86","woonfunctie"
"BU05050701","0505010000048102","104","woonfunctie"
"BU05050701","0505010000048104","236","industriefunctie"
"BU05050701","0505010000048105","127","woonfunctie"
"BU05050701","0505010000048106","84","woonfunctie"
"BU05050701","0505010000048108","89","woonfunctie"
"BU05050701","0505010000048116","500","winkelfunctie"
"BU05050701","0505010000048118","100","woonfunctie"
"BU05050701","0505010000048119","100","woonfunctie"
"BU05050701","0505010000048120","126","woonfunctie"
"BU05050701","0505010000048121","111","woonfunctie"
"BU05050701","0505010000048122","125","woonfunctie"
"BU05050701","0505010000048124","89","woonfunctie"
"BU05050701","0505010000048126","137","woonfunctie"
"BU05050701","0505010000048127","134","woonfunctie"
"BU05050701","0505010000048128","126","woonfunctie"
"BU05050701","0505010000048129","226","woonfunctie"
"BU05050701","0505010000048130","98","woonfunctie"
"BU05050701","0505010000048131","99","woonfunctie"
"BU05050701","0505010000048133","82","woonfunctie"
"BU05050701","0505010000048135","81","woonfunctie"
"BU05050701","0505010000048136","102","woonfunctie"
"BU05050701","0505010000048137","98","woonfunctie"
"BU05050701","0505010000048138","83","woonfunctie"
"BU05050701","0505010000048139","217","woonfunctie"
"BU05050701","0505010000048140","384","industriefunctie"
"BU05051006","0505010000048143","16","overige gebruiksfunctie"
"BU05051006","0505010000048144","16","overige gebruiksfunctie"
"BU05051006","0505010000048145","16","overige gebruiksfunctie"
"BU05051006","0505010000048146","16","overige gebruiksfunctie"
"BU05051006","0505010000048147","16","overige gebruiksfunctie"
"BU05051006","0505010000048148","84","woonfunctie"
"BU05051006","0505010000048149","123","woonfunctie"
"BU05051006","0505010000048150","81","woonfunctie"
"BU05051006","0505010000048151","78","woonfunctie"
"BU05051006","0505010000048152","90","woonfunctie"
"BU05051006","0505010000048153","76","woonfunctie"
"BU05051006","0505010000048154","139","woonfunctie"
"BU05051006","0505010000048156","136","woonfunctie"
"BU05051006","0505010000048157","88","woonfunctie"
"BU05051006","0505010000048157","88","winkelfunctie"
"BU05051006","0505010000048158","22","overige gebruiksfunctie"
"BU05051006","0505010000048159","22","overige gebruiksfunctie"
"BU05051006","0505010000048160","22","overige gebruiksfunctie"
"BU05051006","0505010000048161","22","overige gebruiksfunctie"
"BU05051006","0505010000048162","22","overige gebruiksfunctie"
"BU05051006","0505010000048163","22","overige gebruiksfunctie"
"BU05051006","0505010000048164","22","overige gebruiksfunctie"
"BU05051006","0505010000048165","22","overige gebruiksfunctie"
"BU05051006","0505010000048166","22","overige gebruiksfunctie"
"BU05051006","0505010000048167","22","overige gebruiksfunctie"
"BU05051006","0505010000048168","22","overige gebruiksfunctie"
"BU05051006","0505010000048169","22","overige gebruiksfunctie"
"BU05051006","0505010000048170","22","overige gebruiksfunctie"
"BU05051006","0505010000048171","22","overige gebruiksfunctie"
"BU05051006","0505010000048172","22","overige gebruiksfunctie"
"BU05051006","0505010000048173","22","overige gebruiksfunctie"
"BU05051006","0505010000048174","22","overige gebruiksfunctie"
"BU05051006","0505010000048175","22","overige gebruiksfunctie"
"BU05051006","0505010000048176","22","overige gebruiksfunctie"
"BU05051006","0505010000048177","22","overige gebruiksfunctie"
"BU05051006","0505010000048178","22","overige gebruiksfunctie"
"BU05051006","0505010000048179","22","overige gebruiksfunctie"
"BU05051006","0505010000048180","22","overige gebruiksfunctie"
"BU05051006","0505010000048181","22","overige gebruiksfunctie"
"BU05051006","0505010000048182","105","industriefunctie"
"BU05051006","0505010000048183","32","industriefunctie"
"BU05051006","0505010000048184","85","woonfunctie"
"BU05051006","0505010000048185","43","overige gebruiksfunctie"
"BU05051006","0505010000048186","32","industriefunctie"
"BU05051006","0505010000048187","32","industriefunctie"
"BU05051006","0505010000048188","32","industriefunctie"
"BU05051006","0505010000048189","43","industriefunctie"
"BU05051006","0505010000048190","43","industriefunctie"
"BU05051006","0505010000048191","43","industriefunctie"
"BU05051006","0505010000048192","43","industriefunctie"
"BU05051006","0505010000048193","43","industriefunctie"
"BU05051006","0505010000048194","43","industriefunctie"
"BU05051006","0505010000048195","43","overige gebruiksfunctie"
"BU05051006","0505010000048196","43","overige gebruiksfunctie"
"BU05051006","0505010000048197","43","overige gebruiksfunctie"
"BU05051006","0505010000048198","43","overige gebruiksfunctie"
"BU05051006","0505010000048199","43","overige gebruiksfunctie"
"BU05051006","0505010000048200","39","overige gebruiksfunctie"
"BU05051006","0505010000048201","39","overige gebruiksfunctie"
"BU05051006","0505010000048202","39","overige gebruiksfunctie"
"BU05051006","0505010000048203","39","overige gebruiksfunctie"
"BU05051006","0505010000048204","39","overige gebruiksfunctie"
"BU05051006","0505010000048205","39","overige gebruiksfunctie"
"BU05051006","0505010000048206","39","overige gebruiksfunctie"
"BU05051006","0505010000048207","85","woonfunctie"
"BU05051006","0505010000048208","147","woonfunctie"
"BU05051006","0505010000048209","85","woonfunctie"
"BU05051006","0505010000048210","85","woonfunctie"
"BU05051006","0505010000048211","85","woonfunctie"
"BU05051006","0505010000048212","193","industriefunctie"
"BU05051006","0505010000048213","24","overige gebruiksfunctie"
"BU05051006","0505010000048214","24","overige gebruiksfunctie"
"BU05051006","0505010000048215","24","overige gebruiksfunctie"
"BU05051006","0505010000048216","24","overige gebruiksfunctie"
"BU05051006","0505010000048217","24","overige gebruiksfunctie"
"BU05051006","0505010000048218","24","overige gebruiksfunctie"
"BU05051006","0505010000048219","24","overige gebruiksfunctie"
"BU05051006","0505010000048220","24","overige gebruiksfunctie"
"BU05051006","0505010000048221","24","overige gebruiksfunctie"
"BU05051006","0505010000048222","24","overige gebruiksfunctie"
"BU05051006","0505010000048223","24","overige gebruiksfunctie"
"BU05051006","0505010000048224","24","overige gebruiksfunctie"
"BU05051006","0505010000048225","50","overige gebruiksfunctie"
"BU05051006","0505010000048226","685","industriefunctie"
"BU05051006","0505010000048227","275","industriefunctie"
"BU05051006","0505010000048228","308","industriefunctie"
"BU05051006","0505010000048229","500","industriefunctie"
"BU05051006","0505010000048230","500","industriefunctie"
"BU05051006","0505010000048232","63","industriefunctie"
"BU05051006","0505010000048233","85","woonfunctie"
"BU05051006","0505010000048234","23","overige gebruiksfunctie"
"BU05051006","0505010000048235","93","woonfunctie"
"BU05051006","0505010000048236","254","woonfunctie"
"BU05051006","0505010000048237","91","woonfunctie"
"BU05051006","0505010000048238","93","woonfunctie"
"BU05051006","0505010000048239","93","woonfunctie"
"BU05051006","0505010000048240","83","woonfunctie"
"BU05051006","0505010000048241","98","woonfunctie"
"BU05051006","0505010000048242","96","woonfunctie"
"BU05050904","0505010000048246","86","woonfunctie"
"BU05050904","0505010000048247","17","overige gebruiksfunctie"
"BU05050904","0505010000048248","19","overige gebruiksfunctie"
"BU05050904","0505010000048249","17","overige gebruiksfunctie"
"BU05050904","0505010000048250","19","overige gebruiksfunctie"
"BU05050904","0505010000048251","17","overige gebruiksfunctie"
"BU05050904","0505010000048252","17","overige gebruiksfunctie"
"BU05050904","0505010000048253","17","overige gebruiksfunctie"
"BU05050904","0505010000048254","19","overige gebruiksfunctie"
"BU05050904","0505010000048255","17","overige gebruiksfunctie"
"BU05050904","0505010000048256","87","woonfunctie"
"BU05050904","0505010000048257","86","woonfunctie"
"BU05050904","0505010000048258","92","woonfunctie"
"BU05050904","0505010000048259","143","woonfunctie"
"BU05050904","0505010000048261","82","woonfunctie"
"BU05050904","0505010000048262","143","woonfunctie"
"BU05050904","0505010000048264","106","woonfunctie"
"BU05050904","0505010000048265","169","woonfunctie"
"BU05050904","0505010000048267","86","woonfunctie"
"BU05050904","0505010000048268","159","woonfunctie"
"BU05050904","0505010000048270","92","woonfunctie"
"BU05050904","0505010000048271","171","woonfunctie"
"BU05050904","0505010000048273","86","woonfunctie"
"BU05050904","0505010000048274","171","woonfunctie"
"BU05050904","0505010000048276","92","woonfunctie"
"BU05050904","0505010000048277","159","woonfunctie"
"BU05050904","0505010000048279","81","woonfunctie"
"BU05050904","0505010000048280","172","woonfunctie"
"BU05050904","0505010000048281","92","woonfunctie"
"BU05050904","0505010000048282","159","woonfunctie"
"BU05050904","0505010000048283","86","woonfunctie"
"BU05050904","0505010000048284","159","woonfunctie"
"BU05050904","0505010000048285","92","woonfunctie"
"BU05050904","0505010000048286","159","woonfunctie"
"BU05050904","0505010000048287","80","woonfunctie"
"BU05050904","0505010000048288","169","woonfunctie"
"BU05050904","0505010000048289","100","woonfunctie"
"BU05050904","0505010000048290","169","woonfunctie"
"BU05050904","0505010000048291","86","woonfunctie"
"BU05050904","0505010000048292","124","woonfunctie"
"BU05050904","0505010000048293","92","woonfunctie"
"BU05050904","0505010000048294","124","woonfunctie"
"BU05050904","0505010000048295","86","woonfunctie"
"BU05050904","0505010000048296","124","woonfunctie"
"BU05050904","0505010000048297","92","woonfunctie"
"BU05050904","0505010000048298","124","woonfunctie"
"BU05050904","0505010000048299","86","woonfunctie"
"BU05050904","0505010000048300","124","woonfunctie"
"BU05050904","0505010000048301","92","woonfunctie"
"BU05050904","0505010000048302","124","woonfunctie"
"BU05050904","0505010000048303","81","woonfunctie"
"BU05050904","0505010000048304","129","woonfunctie"
"BU05050904","0505010000048305","92","woonfunctie"
"BU05050904","0505010000048306","124","woonfunctie"
"BU05050904","0505010000048307","82","woonfunctie"
"BU05050904","0505010000048308","124","woonfunctie"
"BU05050904","0505010000048309","106","woonfunctie"
"BU05050904","0505010000048310","124","woonfunctie"
"BU05050904","0505010000048312","81","woonfunctie"
"BU05050904","0505010000048313","124","woonfunctie"
"BU05050904","0505010000048314","92","woonfunctie"
"BU05050904","0505010000048315","124","woonfunctie"
"BU05050904","0505010000048316","86","woonfunctie"
"BU05050904","0505010000048317","133","woonfunctie"
"BU05050904","0505010000048319","92","woonfunctie"
"BU05050904","0505010000048320","124","woonfunctie"
"BU05050904","0505010000048322","86","woonfunctie"
"BU05050904","0505010000048323","124","woonfunctie"
"BU05050904","0505010000048324","92","woonfunctie"
"BU05050904","0505010000048325","124","woonfunctie"
"BU05050904","0505010000048326","86","woonfunctie"
"BU05050904","0505010000048327","130","woonfunctie"
