ID;Geslacht;Leeftijd;RegioS;Perioden;TotaalInParticuliereHuishoudens_2;ThuiswonendKind_3;Alleenstaand_4;TotaalSamenwonendePersonen_5;PartnerInNietGehuwdPaarZonderKi_6;PartnerInGehuwdPaarZonderKinderen_7;PartnerInNietGehuwdPaarMetKinderen_8;PartnerInGehuwdPaarMetKinderen_9;OuderInEenouderhuishouden_10;OverigLidHuishouden_11
108863;T001038;30 - 35 jaar;GM0625;2020JJ00;;;;;;;;;;
108884;T001038;30 - 35 jaar;GM0626;2020JJ00;1180;93;190;816;187;103;158;368;68;13
108905;T001038;30 - 35 jaar;GM0285;2020JJ00;1142;80;154;883;153;73;234;423;19;6
108926;T001038;30 - 35 jaar;GM0286;2020JJ00;;;;;;;;;;
108947;T001038;30 - 35 jaar;GM0186;2020JJ00;;;;;;;;;;
108968;T001038;30 - 35 jaar;GM0865;2020JJ00;1290;85;209;945;220;72;222;431;40;11
108989;T001038;30 - 35 jaar;GM1949;2020JJ00;2278;146;400;1632;299;123;473;737;83;17
109010;T001038;30 - 35 jaar;GM0866;2020JJ00;828;50;117;637;152;66;159;260;20;4
109031;T001038;30 - 35 jaar;GM0867;2020JJ00;3085;196;568;2163;482;238;445;998;117;41
109052;T001038;30 - 35 jaar;GM0627;2020JJ00;2108;125;249;1644;285;164;271;924;55;35
109073;T001038;30 - 35 jaar;GM0289;2020JJ00;2391;89;908;1291;418;198;182;493;70;33
109094;T001038;30 - 35 jaar;GM0628;2020JJ00;;;;;;;;;;
109115;T001038;30 - 35 jaar;GM0291;2020JJ00;;;;;;;;;;
109136;T001038;30 - 35 jaar;GM0629;2020JJ00;870;90;162;551;104;44;148;255;56;11
109157;T001038;30 - 35 jaar;GM0630;2020JJ00;;;;;;;;;;
109178;T001038;30 - 35 jaar;GM0852;2020JJ00;713;77;134;468;85;54;120;209;22;12
109199;T001038;30 - 35 jaar;GM0188;2020JJ00;;;;;;;;;;
109220;T001038;30 - 35 jaar;GM0988;2020JJ00;2812;203;594;1872;463;180;468;761;103;40
109241;T001038;30 - 35 jaar;GM0457;2020JJ00;1334;78;289;904;229;118;191;366;38;25
109262;T001038;30 - 35 jaar;GM0292;2020JJ00;;;;;;;;;;
109283;T001038;30 - 35 jaar;GM0870;2020JJ00;;;;;;;;;;
109304;T001038;30 - 35 jaar;GM0459;2020JJ00;;;;;;;;;;
109325;T001038;30 - 35 jaar;GM1960;2020JJ00;2674;175;362;2040;347;227;401;1065;80;17
109346;T001038;30 - 35 jaar;GM0668;2020JJ00;1032;68;192;743;162;71;166;344;21;8
109367;T001038;30 - 35 jaar;GM0558;2020JJ00;;;;;;;;;;
109388;T001038;30 - 35 jaar;GM1969;2020JJ00;3339;220;431;2545;420;227;587;1311;113;30
109409;T001038;30 - 35 jaar;GM1701;2020JJ00;807;73;119;582;109;61;151;261;21;12
109430;T001038;30 - 35 jaar;GM0293;2020JJ00;923;76;111;682;136;64;193;289;44;10
109451;T001038;30 - 35 jaar;GM1950;2020JJ00;1116;104;157;787;134;66;254;333;53;15
109472;T001038;30 - 35 jaar;GM1783;2020JJ00;6897;412;1199;4995;941;464;1168;2422;203;88
109493;T001038;30 - 35 jaar;GM0098;2020JJ00;1369;84;231;976;179;89;251;457;62;16
109514;T001038;30 - 35 jaar;GM0614;2020JJ00;587;53;87;419;86;35;82;216;19;9
109535;T001038;30 - 35 jaar;GM0189;2020JJ00;1354;119;134;1061;159;118;205;579;31;9
109556;T001038;30 - 35 jaar;GM0462;2020JJ00;;;;;;;;;;
109577;T001038;30 - 35 jaar;GM0463;2020JJ00;;;;;;;;;;
109598;T001038;30 - 35 jaar;GM0296;2020JJ00;2040;164;323;1459;295;133;397;634;74;20
109619;T001038;30 - 35 jaar;GM1696;2020JJ00;1077;70;144;817;167;57;235;358;30;16
109640;T001038;30 - 35 jaar;GM0190;2020JJ00;;;;;;;;;;
109661;T001038;30 - 35 jaar;GM0352;2020JJ00;1234;98;164;912;197;76;185;454;44;16
109682;T001038;30 - 35 jaar;GM0052;2020JJ00;;;;;;;;;;
109703;T001038;30 - 35 jaar;GM0053;2020JJ00;;;;;;;;;;
109724;T001038;30 - 35 jaar;GM0294;2020JJ00;1435;106;255;994;166;91;213;524;63;17
109745;T001038;30 - 35 jaar;GM0295;2020JJ00;;;;;;;;;;
109766;T001038;30 - 35 jaar;GM0873;2020JJ00;1116;77;153;824;134;64;221;405;45;17
109787;T001038;30 - 35 jaar;GM0632;2020JJ00;2898;185;523;2086;462;179;523;922;77;27
109808;T001038;30 - 35 jaar;GM0466;2020JJ00;;;;;;;;;;
109829;T001038;30 - 35 jaar;GM1690;2020JJ00;1092;82;127;843;125;88;177;453;28;12
109850;T001038;30 - 35 jaar;GM0880;2020JJ00;752;67;104;534;88;40;146;260;35;12
109871;T001038;30 - 35 jaar;GM0351;2020JJ00;765;42;71;632;65;70;64;433;15;5
109892;T001038;30 - 35 jaar;GM0874;2020JJ00;;;;;;;;;;
109913;T001038;30 - 35 jaar;GM0710;2020JJ00;;;;;;;;;;
109934;T001038;30 - 35 jaar;GM0683;2020JJ00;;;;;;;;;;
109955;T001038;30 - 35 jaar;GM0479;2020JJ00;10522;762;2030;6840;1338;798;1629;3075;668;222
109976;T001038;30 - 35 jaar;GM0297;2020JJ00;1669;92;281;1220;193;160;158;709;56;20
109997;T001038;30 - 35 jaar;GM0473;2020JJ00;864;77;202;518;143;43;165;167;58;9
110018;T001038;30 - 35 jaar;GM0707;2020JJ00;;;;;;;;;;
110039;T001038;30 - 35 jaar;GM0478;2020JJ00;;;;;;;;;;
110060;T001038;30 - 35 jaar;GM0050;2020JJ00;1453;62;285;1041;187;129;167;558;44;21
110081;T001038;30 - 35 jaar;GM0355;2020JJ00;3482;227;753;2298;503;287;457;1051;151;53
110102;T001038;30 - 35 jaar;GM0298;2020JJ00;;;;;;;;;;
110123;T001038;30 - 35 jaar;GM0299;2020JJ00;2183;146;354;1550;325;170;411;644;114;19
110144;T001038;30 - 35 jaar;GM1666;2020JJ00;;;;;;;;;;
110165;T001038;30 - 35 jaar;GM0476;2020JJ00;;;;;;;;;;
110186;T001038;30 - 35 jaar;GM0637;2020JJ00;8041;682;1409;5342;1034;566;1278;2464;471;137
110207;T001038;30 - 35 jaar;GM0638;2020JJ00;425;27;52;326;76;25;64;161;18;2
110228;T001038;30 - 35 jaar;GM0056;2020JJ00;;;;;;;;;;
110249;T001038;30 - 35 jaar;GM1892;2020JJ00;2717;171;312;2078;321;199;420;1138;116;40
110270;T001038;30 - 35 jaar;GM0879;2020JJ00;1159;78;191;851;208;74;229;340;22;17
110291;T001038;30 - 35 jaar;GM0301;2020JJ00;2191;158;513;1384;245;126;341;672;112;24
110312;T001038;30 - 35 jaar;GM1896;2020JJ00;1324;69;148;1074;98;108;60;808;27;6
110333;T001038;30 - 35 jaar;GM0192;2020JJ00;;;;;;;;;;
110354;T001038;30 - 35 jaar;GM0642;2020JJ00;2664;163;472;1791;312;204;327;948;208;30
110375;T001038;30 - 35 jaar;GM0193;2020JJ00;9333;340;2112;6437;1652;770;1207;2808;340;104
111593;T001038;35 - 40 jaar;GM1680;2020JJ00;1101;36;128;882;89;36;239;518;44;11
111614;T001038;35 - 40 jaar;GM0738;2020JJ00;;;;;;;;;;
111635;T001038;35 - 40 jaar;GM0358;2020JJ00;1869;41;210;1506;116;101;350;939;94;18
111656;T001038;35 - 40 jaar;GM0197;2020JJ00;1344;37;156;1084;79;67;336;602;60;7
111677;T001038;35 - 40 jaar;GM0480;2020JJ00;;;;;;;;;;
111698;T001038;35 - 40 jaar;GM0305;2020JJ00;;;;;;;;;;
111719;T001038;35 - 40 jaar;GM0059;2020JJ00;1546;50;168;1209;71;58;371;709;109;10
111740;T001038;35 - 40 jaar;GM0360;2020JJ00;;;;;;;;;;
111761;T001038;35 - 40 jaar;GM0482;2020JJ00;1114;39;114;899;32;44;95;728;58;4
111782;T001038;35 - 40 jaar;GM0613;2020JJ00;1542;28;150;1278;84;89;321;784;77;9
111803;T001038;35 - 40 jaar;GM0483;2020JJ00;;;;;;;;;;
111824;T001038;35 - 40 jaar;GM0361;2020JJ00;6879;226;1342;4747;577;325;1312;2533;490;74
111845;T001038;35 - 40 jaar;GM0141;2020JJ00;4228;157;676;3067;263;157;698;1949;282;46
111866;T001038;35 - 40 jaar;GM0034;2020JJ00;14935;477;2214;10534;888;742;2676;6228;1478;232
111887;T001038;35 - 40 jaar;GM0484;2020JJ00;6945;187;1029;5256;536;354;1144;3222;417;56
111908;T001038;35 - 40 jaar;GM1723;2020JJ00;516;20;49;415;44;28;112;231;22;10
111929;T001038;35 - 40 jaar;GM1959;2020JJ00;3192;123;359;2559;169;163;411;1816;135;16
111950;T001038;35 - 40 jaar;GM0142;2020JJ00;;;;;;;;;;
111971;T001038;35 - 40 jaar;GM1679;2020JJ00;;;;;;;;;;
111992;T001038;35 - 40 jaar;GM0060;2020JJ00;195;5;30;152;13;16;32;91;6;2
112013;T001038;35 - 40 jaar;GM0306;2020JJ00;;;;;;;;;;
112034;T001038;35 - 40 jaar;GM0307;2020JJ00;10591;231;1576;8089;789;584;1660;5056;612;83
112055;T001038;35 - 40 jaar;GM0362;2020JJ00;6520;132;911;5084;328;418;809;3529;320;73
112076;T001038;35 - 40 jaar;GM0363;2020JJ00;68766;2101;19071;41792;9706;4701;9069;18316;4643;1159
112097;T001038;35 - 40 jaar;GM0364;2020JJ00;;;;;;;;;;
112118;T001038;35 - 40 jaar;GM0199;2020JJ00;;;;;;;;;;
112139;T001038;35 - 40 jaar;GM0366;2020JJ00;;;;;;;;;;
112160;T001038;35 - 40 jaar;GM0200;2020JJ00;9092;283;1456;6743;604;515;1463;4161;538;72
112181;T001038;35 - 40 jaar;GM0003;2020JJ00;583;22;95;402;32;16;91;263;57;7
112202;T001038;35 - 40 jaar;GM0885;2020JJ00;;;;;;;;;;
112223;T001038;35 - 40 jaar;GM0202;2020JJ00;10838;241;2488;7132;1030;555;1868;3679;835;142
112244;T001038;35 - 40 jaar;GM0106;2020JJ00;3913;106;688;2796;247;203;704;1642;306;17
112265;T001038;35 - 40 jaar;GM0743;2020JJ00;878;26;131;686;55;35;197;399;30;5
112286;T001038;35 - 40 jaar;GM0143;2020JJ00;;;;;;;;;;
112307;T001038;35 - 40 jaar;GM0650;2020JJ00;;;;;;;;;;
112328;T001038;35 - 40 jaar;GM0744;2020JJ00;376;17;39;299;33;20;72;174;18;3
112349;T001038;35 - 40 jaar;GM0308;2020JJ00;1333;41;169;1040;99;51;284;606;74;9
112370;T001038;35 - 40 jaar;GM0489;2020JJ00;2778;65;230;2316;133;118;500;1565;145;22
112391;T001038;35 - 40 jaar;GM0203;2020JJ00;3363;94;311;2826;143;168;272;2243;114;18
112412;T001038;35 - 40 jaar;GM0144;2020JJ00;;;;;;;;;;
112433;T001038;35 - 40 jaar;GM0005;2020JJ00;;;;;;;;;;
112454;T001038;35 - 40 jaar;GM0888;2020JJ00;760;27;107;580;66;53;123;338;40;6
112475;T001038;35 - 40 jaar;GM1954;2020JJ00;1767;81;238;1331;138;78;337;778;106;11
112496;T001038;35 - 40 jaar;GM0370;2020JJ00;586;20;51;493;25;24;144;300;21;1
112517;T001038;35 - 40 jaar;GM0889;2020JJ00;720;29;87;558;54;30;146;328;43;3
112538;T001038;35 - 40 jaar;GM0890;2020JJ00;;;;;;;;;;
112559;T001038;35 - 40 jaar;GM0007;2020JJ00;;;;;;;;;;
112580;T001038;35 - 40 jaar;GM0206;2020JJ00;;;;;;;;;;
112601;T001038;35 - 40 jaar;GM0372;2020JJ00;;;;;;;;;;
112622;T001038;35 - 40 jaar;GM1945;2020JJ00;1528;40;235;1149;106;89;359;595;97;7
112643;T001038;35 - 40 jaar;GM0491;2020JJ00;;;;;;;;;;
112664;T001038;35 - 40 jaar;GM1724;2020JJ00;904;34;110;710;69;41;169;431;44;6
112685;T001038;35 - 40 jaar;GM0893;2020JJ00;623;36;49;504;55;32;164;253;31;3
112706;T001038;35 - 40 jaar;GM0373;2020JJ00;1013;58;144;738;73;44;259;362;59;14
112727;T001038;35 - 40 jaar;GM0748;2020JJ00;3829;107;577;2857;272;188;630;1767;254;34
112748;T001038;35 - 40 jaar;GM0207;2020JJ00;;;;;;;;;;
112769;T001038;35 - 40 jaar;GM0492;2020JJ00;;;;;;;;;;
112790;T001038;35 - 40 jaar;GM0493;2020JJ00;;;;;;;;;;
112811;T001038;35 - 40 jaar;GM1859;2020JJ00;1929;78;239;1522;116;89;473;844;77;13
112832;T001038;35 - 40 jaar;GM1721;2020JJ00;1565;50;176;1259;126;48;367;718;66;14
112853;T001038;35 - 40 jaar;GM0568;2020JJ00;;;;;;;;;;
112874;T001038;35 - 40 jaar;GM0753;2020JJ00;1634;46;179;1308;124;70;328;786;91;10
112895;T001038;35 - 40 jaar;GM0209;2020JJ00;1419;46;171;1125;97;67;338;623;70;7
112916;T001038;35 - 40 jaar;GM0375;2020JJ00;2555;88;473;1780;205;100;408;1067;182;32
112937;T001038;35 - 40 jaar;GM0063;2020JJ00;;;;;;;;;;
112958;T001038;35 - 40 jaar;GM0310;2020JJ00;2362;59;335;1827;150;87;537;1053;113;28
112979;T001038;35 - 40 jaar;GM0585;2020JJ00;;;;;;;;;;
113000;T001038;35 - 40 jaar;GM1728;2020JJ00;1124;28;133;915;91;45;257;522;40;8
113021;T001038;35 - 40 jaar;GM0376;2020JJ00;728;16;59;621;41;23;158;399;26;6
113042;T001038;35 - 40 jaar;GM0495;2020JJ00;;;;;;;;;;
113063;T001038;35 - 40 jaar;GM0377;2020JJ00;957;27;100;793;46;36;222;489;30;7
113084;T001038;35 - 40 jaar;GM0055;2020JJ00;;;;;;;;;;
113105;T001038;35 - 40 jaar;GM0497;2020JJ00;;;;;;;;;;
113126;T001038;35 - 40 jaar;GM1901;2020JJ00;1915;58;224;1551;125;83;329;1014;73;9
113147;T001038;35 - 40 jaar;GM0755;2020JJ00;577;15;71;459;50;24;133;252;26;6
113168;T001038;35 - 40 jaar;GM0009;2020JJ00;;;;;;;;;;
113189;T001038;35 - 40 jaar;GM0064;2020JJ00;;;;;;;;;;
113210;T001038;35 - 40 jaar;GM0211;2020JJ00;;;;;;;;;;
113231;T001038;35 - 40 jaar;GM1681;2020JJ00;1180;49;124;946;79;62;251;554;55;6
113252;T001038;35 - 40 jaar;GM0897;2020JJ00;;;;;;;;;;
113273;T001038;35 - 40 jaar;GM0147;2020JJ00;1367;27;144;1125;64;62;332;667;65;6
113294;T001038;35 - 40 jaar;GM0654;2020JJ00;1181;38;153;926;62;80;192;592;57;7
113315;T001038;35 - 40 jaar;GM0499;2020JJ00;;;;;;;;;;
113336;T001038;35 - 40 jaar;GM0756;2020JJ00;1260;40;164;996;95;53;318;530;52;8
113357;T001038;35 - 40 jaar;GM0757;2020JJ00;1680;49;237;1292;97;68;340;787;90;12
113378;T001038;35 - 40 jaar;GM0758;2020JJ00;11136;283;1940;8093;1037;480;2407;4169;692;128
113399;T001038;35 - 40 jaar;GM0194;2020JJ00;;;;;;;;;;
113420;T001038;35 - 40 jaar;GM0311;2020JJ00;;;;;;;;;;
113441;T001038;35 - 40 jaar;GM0501;2020JJ00;900;31;125;675;66;48;154;407;58;11
113462;T001038;35 - 40 jaar;GM0898;2020JJ00;;;;;;;;;;
113483;T001038;35 - 40 jaar;GM1876;2020JJ00;1454;72;139;1172;132;50;374;616;55;16
113504;T001038;35 - 40 jaar;GM0213;2020JJ00;970;51;107;754;77;45;200;432;46;12
113525;T001038;35 - 40 jaar;GM0899;2020JJ00;1461;66;266;950;82;56;255;557;159;20
113546;T001038;35 - 40 jaar;GM0312;2020JJ00;860;23;85;723;35;30;196;462;22;7
113567;T001038;35 - 40 jaar;GM0313;2020JJ00;1366;30;145;1136;46;72;77;941;46;9
113588;T001038;35 - 40 jaar;GM0214;2020JJ00;1382;64;144;1097;128;87;244;638;62;15
113609;T001038;35 - 40 jaar;GM0381;2020JJ00;;;;;;;;;;
113630;T001038;35 - 40 jaar;GM0502;2020JJ00;4149;161;704;2762;241;223;639;1659;473;49
113651;T001038;35 - 40 jaar;GM0383;2020JJ00;1658;43;194;1344;136;37;423;748;66;11
113672;T001038;35 - 40 jaar;GM0109;2020JJ00;1745;82;217;1331;101;82;343;805;97;18
113693;T001038;35 - 40 jaar;GM1706;2020JJ00;1045;35;124;841;65;50;238;488;36;9
113714;T001038;35 - 40 jaar;GM0611;2020JJ00;;;;;;;;;;
113735;T001038;35 - 40 jaar;GM1684;2020JJ00;1308;49;202;974;90;55;296;533;78;5
113756;T001038;35 - 40 jaar;GM0216;2020JJ00;1708;34;241;1340;121;69;296;854;77;16
113777;T001038;35 - 40 jaar;GM0148;2020JJ00;1442;36;147;1206;87;58;304;757;46;7
113798;T001038;35 - 40 jaar;GM0065;2020JJ00;;;;;;;;;;
113819;T001038;35 - 40 jaar;GM1891;2020JJ00;1058;52;115;840;44;31;230;535;49;2
113840;T001038;35 - 40 jaar;GM0503;2020JJ00;5787;186;1383;3780;491;378;812;2099;383;55
113861;T001038;35 - 40 jaar;GM0010;2020JJ00;1163;49;190;803;65;47;195;496;113;8
113882;T001038;35 - 40 jaar;GM0149;2020JJ00;;;;;;;;;;
113903;T001038;35 - 40 jaar;GM0762;2020JJ00;1707;57;224;1347;91;62;390;804;71;8
113924;T001038;35 - 40 jaar;GM0150;2020JJ00;6179;165;1036;4494;449;316;1120;2609;446;38
113945;T001038;35 - 40 jaar;GM0218;2020JJ00;;;;;;;;;;
113966;T001038;35 - 40 jaar;GM0384;2020JJ00;2077;64;388;1451;157;127;371;796;143;31
113987;T001038;35 - 40 jaar;GM0151;2020JJ00;;;;;;;;;;
114008;T001038;35 - 40 jaar;GM1774;2020JJ00;1182;56;133;961;74;37;285;565;27;5
114029;T001038;35 - 40 jaar;GM0219;2020JJ00;;;;;;;;;;
114050;T001038;35 - 40 jaar;GM0504;2020JJ00;;;;;;;;;;
114071;T001038;35 - 40 jaar;GM0220;2020JJ00;;;;;;;;;;
114092;T001038;35 - 40 jaar;GM0221;2020JJ00;518;18;102;348;24;29;95;200;47;3
114113;T001038;35 - 40 jaar;GM0222;2020JJ00;3125;95;457;2355;235;134;740;1246;193;25
114134;T001038;35 - 40 jaar;GM0766;2020JJ00;1438;37;160;1155;105;70;250;730;73;13
114155;T001038;35 - 40 jaar;GM0058;2020JJ00;;;;;;;;;;
114176;T001038;35 - 40 jaar;GM0315;2020JJ00;;;;;;;;;;
114197;T001038;35 - 40 jaar;GM0505;2020JJ00;7423;252;1351;5160;521;365;1040;3234;560;100
114218;T001038;35 - 40 jaar;GM0498;2020JJ00;1089;18;153;849;88;56;239;466;61;8
114239;T001038;35 - 40 jaar;GM0316;2020JJ00;;;;;;;;;;
114260;T001038;35 - 40 jaar;GM1719;2020JJ00;1364;43;138;1099;117;53;309;620;75;9
114281;T001038;35 - 40 jaar;GM0303;2020JJ00;2371;61;251;1896;157;132;398;1209;143;20
114302;T001038;35 - 40 jaar;GM0225;2020JJ00;931;42;102;729;64;34;212;419;50;8
114323;T001038;35 - 40 jaar;GM0226;2020JJ00;1259;35;124;1008;65;55;257;631;82;10
114344;T001038;35 - 40 jaar;GM0902;2020JJ00;;;;;;;;;;
114365;T001038;35 - 40 jaar;GM0227;2020JJ00;;;;;;;;;;
114386;T001038;35 - 40 jaar;GM1711;2020JJ00;1578;78;196;1208;137;82;350;639;83;13
114407;T001038;35 - 40 jaar;GM0385;2020JJ00;1870;60;244;1488;101;72;387;928;69;9
114428;T001038;35 - 40 jaar;GM0228;2020JJ00;6785;214;914;5321;344;404;710;3863;276;60
114449;T001038;35 - 40 jaar;GM0317;2020JJ00;434;18;34;354;31;19;112;192;25;3
114470;T001038;35 - 40 jaar;GM1651;2020JJ00;;;;;;;;;;
114491;T001038;35 - 40 jaar;GM0770;2020JJ00;1042;22;117;855;75;44;248;488;42;6
114512;T001038;35 - 40 jaar;GM0357;2020JJ00;;;;;;;;;;
114533;T001038;35 - 40 jaar;GM0229;2020JJ00;;;;;;;;;;
114554;T001038;35 - 40 jaar;GM0905;2020JJ00;;;;;;;;;;
114575;T001038;35 - 40 jaar;GM1903;2020JJ00;1304;55;142;1057;95;59;273;630;38;12
114596;T001038;35 - 40 jaar;GM0772;2020JJ00;16334;375;3653;11175;1691;1064;2450;5970;968;163
114617;T001038;35 - 40 jaar;GM0230;2020JJ00;1313;55;124;1075;45;61;130;839;50;9
114638;T001038;35 - 40 jaar;GM0231;2020JJ00;;;;;;;;;;
114659;T001038;35 - 40 jaar;GM0114;2020JJ00;5450;250;835;3886;354;228;1112;2192;439;40
114680;T001038;35 - 40 jaar;GM0388;2020JJ00;1065;27;194;763;86;50;167;460;73;8
114701;T001038;35 - 40 jaar;GM0153;2020JJ00;9433;253;1859;6496;719;438;1697;3642;739;86
114722;T001038;35 - 40 jaar;GM0232;2020JJ00;1577;75;195;1223;73;80;266;804;73;11
114743;T001038;35 - 40 jaar;GM0233;2020JJ00;1319;62;173;1009;81;59;124;745;61;14
114764;T001038;35 - 40 jaar;GM0777;2020JJ00;2656;84;321;2060;190;136;490;1244;156;35
114785;T001038;35 - 40 jaar;GM1722;2020JJ00;;;;;;;;;;
114806;T001038;35 - 40 jaar;GM0070;2020JJ00;;;;;;;;;;
114827;T001038;35 - 40 jaar;GM1921;2020JJ00;;;;;;;;;;
114848;T001038;35 - 40 jaar;GM1940;2020JJ00;2617;64;339;2089;162;104;600;1223;106;19
114869;T001038;35 - 40 jaar;GM0653;2020JJ00;;;;;;;;;;
114890;T001038;35 - 40 jaar;GM0779;2020JJ00;1237;41;174;940;83;41;256;560;75;7
114911;T001038;35 - 40 jaar;GM0236;2020JJ00;;;;;;;;;;
114932;T001038;35 - 40 jaar;GM0781;2020JJ00;;;;;;;;;;
114953;T001038;35 - 40 jaar;GM1771;2020JJ00;2308;45;292;1803;168;123;488;1024;153;15
114974;T001038;35 - 40 jaar;GM0906;2020JJ00;;;;;;;;;;
114995;T001038;35 - 40 jaar;GM1652;2020JJ00;1821;70;203;1445;141;72;443;789;97;6
115016;T001038;35 - 40 jaar;GM0237;2020JJ00;;;;;;;;;;
115037;T001038;35 - 40 jaar;GM0238;2020JJ00;;;;;;;;;;
115058;T001038;35 - 40 jaar;GM0154;2020JJ00;;;;;;;;;;
115079;T001038;35 - 40 jaar;GM0907;2020JJ00;903;35;110;700;64;25;204;407;49;9
115100;T001038;35 - 40 jaar;GM0689;2020JJ00;;;;;;;;;;
115121;T001038;35 - 40 jaar;GM0784;2020JJ00;1495;48;175;1161;97;75;283;706;98;13
115142;T001038;35 - 40 jaar;GM0511;2020JJ00;;;;;;;;;;
115163;T001038;35 - 40 jaar;GM1924;2020JJ00;2761;65;349;2226;160;190;252;1624;105;16
115184;T001038;35 - 40 jaar;GM0664;2020JJ00;2044;46;388;1478;164;114;293;907;120;12
115205;T001038;35 - 40 jaar;GM0785;2020JJ00;1416;37;140;1156;95;48;322;691;73;10
115226;T001038;35 - 40 jaar;GM1942;2020JJ00;3275;79;447;2569;239;105;797;1428;154;26
115247;T001038;35 - 40 jaar;GM0156;2020JJ00;;;;;;;;;;
115268;T001038;35 - 40 jaar;GM0512;2020JJ00;2311;70;380;1695;150;125;381;1039;146;20
115289;T001038;35 - 40 jaar;GM0239;2020JJ00;;;;;;;;;;
115310;T001038;35 - 40 jaar;GM0513;2020JJ00;4334;116;747;3157;300;227;589;2041;259;55
115331;T001038;35 - 40 jaar;GM0693;2020JJ00;;;;;;;;;;
115352;T001038;35 - 40 jaar;GM0365;2020JJ00;;;;;;;;;;
115373;T001038;35 - 40 jaar;GM0157;2020JJ00;;;;;;;;;;
115394;T001038;35 - 40 jaar;GM0786;2020JJ00;634;16;75;499;55;31;139;274;43;1
115415;T001038;35 - 40 jaar;GM0390;2020JJ00;;;;;;;;;;
115436;T001038;35 - 40 jaar;GM0517;2020JJ00;;;;;;;;;;
115457;T001038;35 - 40 jaar;GM0518;2020JJ00;40560;1300;9212;26204;3983;2162;5956;14103;3139;705
115478;T001038;35 - 40 jaar;GM0519;2020JJ00;;;;;;;;;;
115499;T001038;35 - 40 jaar;GM0240;2020JJ00;;;;;;;;;;
115520;T001038;35 - 40 jaar;GM0241;2020JJ00;;;;;;;;;;
115541;T001038;35 - 40 jaar;GM0014;2020JJ00;13533;240;3785;8420;1475;654;2353;3938;981;107
115562;T001038;35 - 40 jaar;GM0015;2020JJ00;;;;;;;;;;
115583;T001038;35 - 40 jaar;GM0912;2020JJ00;;;;;;;;;;
115604;T001038;35 - 40 jaar;GM1729;2020JJ00;662;36;109;492;64;45;108;275;23;2
115625;T001038;35 - 40 jaar;GM0158;2020JJ00;1129;40;135;901;86;30;274;511;49;4
115646;T001038;35 - 40 jaar;GM0788;2020JJ00;655;20;71;534;55;30;147;302;26;4
115667;T001038;35 - 40 jaar;GM0392;2020JJ00;11838;294;2205;8621;1269;627;2471;4254;611;107
115688;T001038;35 - 40 jaar;GM0393;2020JJ00;;;;;;;;;;
115709;T001038;35 - 40 jaar;GM0394;2020JJ00;9231;315;1106;7137;584;470;1668;4415;551;122
115730;T001038;35 - 40 jaar;GM0914;2020JJ00;;;;;;;;;;
115751;T001038;35 - 40 jaar;GM1655;2020JJ00;1558;45;184;1216;108;80;280;748;90;23
115772;T001038;35 - 40 jaar;GM0159;2020JJ00;;;;;;;;;;
115793;T001038;35 - 40 jaar;GM0160;2020JJ00;3384;112;362;2744;192;144;613;1795;140;26
115814;T001038;35 - 40 jaar;GM0243;2020JJ00;3049;89;403;2343;173;143;426;1601;187;27
115835;T001038;35 - 40 jaar;GM0523;2020JJ00;967;18;117;800;38;43;72;647;27;5
115856;T001038;35 - 40 jaar;GM0017;2020JJ00;;;;;;;;;;
115877;T001038;35 - 40 jaar;GM0395;2020JJ00;;;;;;;;;;
115898;T001038;35 - 40 jaar;GM0072;2020JJ00;826;35;145;574;55;26;164;329;67;5
115919;T001038;35 - 40 jaar;GM0318;2020JJ00;;;;;;;;;;
115940;T001038;35 - 40 jaar;GM0161;2020JJ00;;;;;;;;;;
115961;T001038;35 - 40 jaar;GM0244;2020JJ00;628;9;44;548;34;24;80;410;24;3
115982;T001038;35 - 40 jaar;GM1937;2020JJ00;;;;;;;;;;
116003;T001038;35 - 40 jaar;GM0396;2020JJ00;2046;59;244;1569;145;80;402;942;153;21
116024;T001038;35 - 40 jaar;GM0397;2020JJ00;1407;40;119;1204;87;47;398;672;41;3
116045;T001038;35 - 40 jaar;GM0246;2020JJ00;944;29;89;780;45;49;115;571;42;4
116066;T001038;35 - 40 jaar;GM0074;2020JJ00;2733;77;429;2062;207;102;550;1203;145;20
116087;T001038;35 - 40 jaar;GM0398;2020JJ00;3603;103;453;2789;250;153;692;1694;236;22
116108;T001038;35 - 40 jaar;GM0526;2020JJ00;;;;;;;;;;
116129;T001038;35 - 40 jaar;GM0917;2020JJ00;5060;173;1245;3016;421;219;834;1542;582;44
116150;T001038;35 - 40 jaar;GM1658;2020JJ00;817;38;93;660;68;52;191;349;23;3
116171;T001038;35 - 40 jaar;GM0399;2020JJ00;1084;29;145;839;70;45;255;469;59;12
116192;T001038;35 - 40 jaar;GM0162;2020JJ00;;;;;;;;;;
116213;T001038;35 - 40 jaar;GM0918;2020JJ00;;;;;;;;;;
116234;T001038;35 - 40 jaar;GM0400;2020JJ00;3042;93;586;2031;178;113;458;1282;310;22
116255;T001038;35 - 40 jaar;GM0163;2020JJ00;1928;48;205;1588;115;70;366;1037;73;14
116276;T001038;35 - 40 jaar;GM0530;2020JJ00;2350;94;319;1728;128;126;349;1125;190;19
116297;T001038;35 - 40 jaar;GM0794;2020JJ00;5652;189;911;4085;468;281;1028;2308;402;65
